racing_number,position,gap_seconds,laps_behind,interval_seconds,catching,overtake_state,is_leader,leader_lap,pit_stops,is_out,timestamp_ms
30,,8.389,0,1.123,,,false,,,,3688393
16,,2.051,0,0.632,,,false,,,,3688493
41,,10.441,0,1.391,,,false,,,,3689014
31,,9.061,0,0.672,,,false,,,,3689046
27,,13.796,0,1.742,,,false,,,,3689073
30,,8.374,0,1.098,,,false,,,,3689142
10,,3.981,0,1.87,,,false,,,,3689176
3,,10.87,0,0.429,,,false,,,,3689441
14,,14.396,0,0.6,,,false,,,,3689667
31,,9.056,0,0.682,,,false,,,,3689852
63,,1.093,0,1.093,,,false,,,,3689897
27,,13.822,0,1.685,,,false,,,,3690031
55,,11.767,0,0.897,,,false,,,,3690429
44,,1.602,0,0.509,,,false,,,,3690440
77,,15.129,0,0.733,,,false,,,,3690460
10,,3.971,0,1.92,,,false,,,,3690460
41,,10.437,0,1.376,,,false,,,,3690468
6,,46.237,0,26.052,,,false,,,,3690687
14,,14.469,0,0.647,,,false,,,,3690696
87,,12.237,0,0.47,,,false,,,,3690868
16,,2.057,0,0.455,,,false,,,,3690889
3,,10.857,0,0.42,,,false,,,,3690913
41,,10.415,0,1.359,,,false,,,,3691229
63,,,0,,,neutral,false,,,,3691355
44,,,0,,,neutral,false,,,,3691355
77,,15.199,0,0.73,,,false,,,,3691426
3,,10.83,0,0.415,,,false,,,,3691602
55,,11.78,0,0.923,,,false,,,,3691744
11,,20.79,0,4.383,,,false,,,,3691776
18,,16.536,0,1.407,,,false,,,,3691804
87,,12.257,0,0.477,,,false,,,,3692221
27,,13.806,0,1.569,,,false,,,,3692376
43,,7.314,0,3.333,,,false,,,,3692497
55,,11.782,0,0.952,,,false,,,,3692566
10,,3.903,0,1.846,,,false,,,,3692700
18,,16.56,0,1.361,closing,,false,,,,3692751
87,,12.247,0,0.465,,,false,,,,3693028
14,,14.596,0,0.79,,,false,,,,3693199
30,,8.207,0,0.893,,,false,,,,3693400
43,,7.309,0,3.338,,,false,,,,3693754
27,,13.813,0,1.556,,,false,,,,3693789
77,,15.311,0,0.715,,,false,,,,3693875
31,,8.923,0,0.716,,,false,,,,3694141
27,,13.805,0,1.558,,,false,,,,3694606
30,,8.164,0,0.855,,,false,,,,3694629
14,,14.644,0,0.831,,,false,,,,3694635
63,,0.914,0,0.914,,,false,,,,3694760
18,,16.61,0,1.299,,,false,,,,3695166
31,,8.881,0,0.717,,,false,,,,3695321
44,,1.482,0,0.568,,,false,,,,3695329
77,,15.324,0,0.68,,,false,,,,3695343
41,,10.141,0,1.218,,,false,,,,3695352
14,,14.654,0,0.849,,,false,,,,3695407
3,,10.498,0,0.357,,,false,,,,3695710
16,,2.034,0,0.552,,,false,,,,3695877
43,,7.209,0,3.306,,,false,,,,3696029
6,,46.3,0,25.854,,,false,,,,3696051
77,,15.31,0,0.656,,,false,,,,3696079
11,,20.851,0,4.315,,,false,,,,3696118
41,,10.054,0,1.173,closing,,false,,,,3696496
18,,16.638,0,1.314,not_closing,,false,,,,3696599
3,,10.408,0,0.354,,,false,,,,3696868
55,,11.671,0,1.173,,,false,,,,3696877
30,,8.2,0,0.991,,,false,,,,3696976
11,,20.85,0,4.29,,,false,,,,3697076
87,,12.017,0,0.346,,,false,,,,3697232
18,,16.644,0,1.334,,,false,,,,3697438
31,,8.902,0,0.702,,,false,,,,3697667
10,,4.063,0,2.029,,,false,,,,3697898
55,,11.615,0,1.207,,,false,,,,3698031
87,,11.929,0,0.314,,,false,,,,3698361
41,,9.993,0,1.091,,,false,,,,3698761
27,,13.639,0,1.622,closing,,false,,,,3698855
3,,10.547,0,0.554,,,false,,,,3699314
11,,20.905,0,4.295,,,false,,,,3699476
14,,14.583,0,0.944,,,false,,,,3699796
27,,13.58,0,1.651,,,false,,,,3700046
77,,15.035,0,0.452,,,false,,,,3700244
63,,0.934,0,0.934,,,false,,,,3700319
6,,46.329,0,25.704,,,false,,,,3700330
55,,11.678,0,1.131,,,false,,,,3700454
87,,11.979,0,0.301,,,false,,,,3700752
44,,1.504,0,0.57,,,false,,,,3700834
11,,20.927,0,4.289,,,false,,,,3700937
14,,14.553,0,0.973,,,false,,,,3700997
43,,7.222,0,3.159,,,false,,,,3701068
77,,14.969,0,0.416,,,false,,,,3701417
16,,2.145,0,0.641,,,false,,,,3701478
11,,20.924,0,4.28,,,false,,,,3701696
18,,16.605,0,1.57,,,false,,,,3701797
30,,8.253,0,1.031,closing,,false,,,,3702098
27,,13.541,0,1.562,,,false,,,,3702296
31,,8.832,0,0.579,,,false,,,,3702677
18,,16.595,0,1.626,,,false,,,,3703042
14,,14.609,0,1.068,,,false,,,,3703382
10,,4.212,0,2.067,,,false,,,,3703510
63,,0.96,0,0.96,,,false,,,,3703747
41,,9.998,0,1.166,,,false,,,,3703828
77,,15.104,0,0.495,,,false,,,,3703877
44,,1.526,0,0.566,,,false,,,,3704328
3,,10.704,0,0.706,,,false,,,,3704514
6,,46.29,0,25.63,,,false,,,,3704895
16,,2.228,0,0.702,,,false,,,,3705029
18,,16.651,0,1.547,,,false,,,,3705416
55,,11.985,0,1.281,,,false,,,,3705797
11,,20.813,0,4.208,,,false,,,,3706007
87,,12.347,0,0.362,,,false,,,,3706203
43,,7.382,0,3.17,,,false,,,,3706729
10,,4.289,0,2.061,,,false,,,,3707077
11,,20.783,0,4.188,,,false,,,,3707202
63,,0.965,0,0.965,,,false,,,,3707407
27,,13.658,0,1.311,,,false,,,,3707476
30,,8.357,0,0.975,not_closing,,false,,,,3707697
44,,1.58,0,0.615,,,false,,,,3707978
31,,9.038,0,0.681,,,false,,,,3708360
14,,14.571,0,0.913,,,false,,,,3708367
16,,2.231,0,0.651,,,false,,,,3708628
6,,46.176,0,25.521,,,false,,,,3708638
77,,15.525,0,0.954,,,false,,,,3709409
41,,10.129,0,1.091,,,false,,,,3709476
11,,20.854,0,4.203,,,false,,,,3709607
3,,10.83,0,0.701,,,false,,,,3710133
43,,7.524,0,3.235,,,false,,,,3710328
18,,16.804,0,1.279,,,false,,,,3710720
10,,4.258,0,2.027,,,false,,,,3710742
30,,8.418,0,0.894,,,false,,,,3711240
55,,12.148,0,1.318,,,false,,,,3711528
31,,9.047,0,0.629,,,false,,,,3711838
87,,12.61,0,0.462,,,false,,,,3711978
41,,10.217,0,1.17,,,false,,,,3713013
27,,13.679,0,1.069,,,false,,,,3713029
3,,10.94,0,0.723,,,false,,,,3713735
43,,7.512,0,3.254,,,false,,,,3713975
14,,14.799,0,1.12,,,false,,,,3714099
63,,1.027,0,1.027,,,false,,,,3714512
30,,,0,0.906,,,false,,,,3714880
55,,12.198,0,1.258,,,false,,,,3714988
11,,21.184,0,4.38,not_closing,,false,,,,3715002
77,,15.829,0,1.03,,,false,,,,3715126
44,,1.721,0,0.694,,,false,,,,3715223
31,,9.105,0,0.687,,,false,,,,3715519
87,,12.751,0,0.553,,,false,,,,3715560
16,,2.418,0,0.697,,,false,,,,3715951
18,,17.005,0,1.176,,,false,,,,3716357
27,,13.871,0,1.12,,,false,,,,3716654
41,,10.225,0,1.12,,,false,,,,3716670
6,,46.124,0,25.334,,,false,,,,3717092
3,,10.972,0,0.747,,,false,,,,3717389
14,,14.89,0,1.019,,,false,,,,3717686
10,,4.494,0,2.076,,,false,,,,3717982
63,,0.982,0,0.982,,,false,,,,3718186
55,,12.179,0,1.207,,,false,,,,3718607
77,,16.037,0,1.147,,,false,,,,3718857
44,,1.734,0,0.752,,,false,,,,3718982
87,,12.791,0,0.612,,,false,,,,3719217
16,,2.464,0,0.73,,,false,,,,3719685
18,,17.178,0,1.141,,,false,,,,3719967
27,,13.869,0,1.078,,,false,,,,3720264
11,,21.27,0,4.265,,,false,,,,3720620
43,,7.763,0,3.269,,,false,,,,3721245
14,,14.871,0,1.002,,,false,,,,3721305
6,,46.106,0,25.255,,,false,,,,3721361
10,,4.52,0,2.056,,,false,,,,3721745
30,,8.684,0,0.921,,,false,,,,3722176
63,,0.732,0,0.732,,,false,,,,3722230
6,,46.154,0,25.304,,,false,,,,3722396
77,,16.071,0,1.2,,,false,,,,3722508
31,,9.412,0,0.728,,,false,,,,3722915
44,,1.599,0,0.867,,,false,,,,3723099
16,,2.332,0,0.733,,,false,,,,3723860
18,,17.433,0,1.362,,,false,,,,3723888
41,,10.473,0,1.061,,,false,,,,3723988
11,,21.406,0,4.228,,,false,,,,3724203
3,,11.236,0,0.763,,,false,,,,3724716
6,,46.202,0,25.297,,,false,,,,3724765
43,,7.782,0,3.262,,,false,,,,3725000
55,,12.339,0,1.103,,,false,,,,3725828
10,,4.418,0,2.086,,,false,,,,3725874
30,,8.783,0,1.001,closing,,false,,,,3726000
6,,46.209,0,25.282,,,false,,,,3726217
31,,9.404,0,0.621,,,false,,,,3726624
87,,13.168,0,0.829,,,false,,,,3726686
6,,46.199,0,25.275,,,false,,,,3726983
27,,14.204,0,1.036,,,false,,,,3727702
41,,10.552,0,1.148,,,false,,,,3727796
11,,21.413,0,3.98,closing,,false,,,,3727842
63,,0.714,0,0.714,,,false,,,,3727905
3,,11.328,0,0.776,,,false,,,,3728546
14,,15.202,0,0.998,,,false,,,,3728717
44,,1.587,0,0.873,,,false,,,,3728780
43,,7.755,0,3.337,,,false,,,,3729233
16,,2.323,0,0.736,,,false,,,,3729514
55,,12.371,0,1.043,,,false,,,,3729592
77,,16.45,0,1.248,,,false,,,,3729921
30,,8.714,0,0.959,not_closing,,false,,,,3730202
87,,13.181,0,0.81,,,false,,,,3730405
31,,9.472,0,0.758,,,false,,,,3730983
6,,46.045,0,25.232,,,false,,,,3731280
18,,17.87,0,1.42,closing,,false,,,,3731389
27,,14.361,0,1.18,,,false,,,,3731592
10,,4.554,0,2.231,,,false,,,,3731749
41,,10.55,0,1.078,,,false,,,,3732046
6,,46.008,0,25.225,,,false,,,,3732436
63,,0.847,0,0.847,,,false,,,,3732561
14,,15.438,0,1.077,,,false,,,,3732655
3,,11.478,0,0.928,,,false,,,,3732968
44,,1.713,0,0.866,,,false,,,,3733452
77,,16.656,0,1.218,,,false,,,,3733889
55,,12.449,0,0.971,,,false,,,,3733921
16,,2.462,0,0.749,,,false,,,,3734189
87,,13.131,0,0.682,,,false,,,,3734624
6,,45.988,0,25.134,,,false,,,,3734764
43,,7.856,0,3.302,,,false,,,,3735046
11,,21.653,0,3.783,,,false,,,,3735139
18,,18.23,0,1.574,not_closing,,false,,,,3735436
27,,14.424,0,1.293,,,false,,,,3735905
30,,8.949,0,1.093,,,false,,,,3736171
10,,4.762,0,2.3,,,false,,,,3736483
63,,0.879,0,0.879,,,false,,,,3736640
31,,9.704,0,0.755,,,false,,,,3736905
14,,15.504,0,1.08,,,false,,,,3736983
44,,1.772,0,0.893,,,false,,,,3737530
41,,10.749,0,1.045,,,false,,,,3737952
16,,2.555,0,0.783,,,false,,,,3738296
77,,16.849,0,1.345,,,false,,,,3738311
3,,11.717,0,0.968,,,false,,,,3738921
11,,21.833,0,3.603,,,false,,,,3739061
43,,8.071,0,3.309,,,false,,,,3739796
6,,46.005,0,24.821,,,false,,,,3739858
55,,12.673,0,0.956,,,false,,,,3739874
18,,18.763,0,1.914,,,false,,,,3740233
10,,4.805,0,2.25,,,false,,,,3740561
87,,13.36,0,0.687,,,false,,,,3740592
30,,9.293,0,1.222,,,false,,,,3741030
31,,9.916,0,0.623,,,false,,,,3741639
27,,14.733,0,1.373,,,false,,,,3741921
41,,11.082,0,1.166,,,false,,,,3742811
63,,0.997,0,0.997,,,false,,,,3742967
14,,15.858,0,1.125,,,false,,,,3743077
11,,22.127,0,3.364,,,false,,,,3743608
3,,11.944,0,0.862,,,false,,,,3743671
43,,8.113,0,3.308,,,false,,,,3743889
44,,1.941,0,0.944,,,false,,,,3743952
77,,17.192,0,1.334,,,false,,,,3744389
55,,12.953,0,1.009,,,false,,,,3744671
16,,2.776,0,0.835,,,false,,,,3744811
30,,9.373,0,1.26,,,false,,,,3745124
87,,13.633,0,0.68,,,false,,,,3745342
6,,46.064,0,24.794,,,false,,,,3745374
31,,10.0,0,0.627,,,false,,,,3745749
18,,19.27,0,2.078,,,false,,,,3746483
27,,15.016,0,1.383,,,false,,,,3746749
41,,11.144,0,1.144,,,false,,,,3746905
10,,5.104,0,2.328,,,false,,,,3747139
3,,11.97,0,0.826,,,false,,,,3747734
14,,16.15,0,1.134,,,false,,,,3747869
63,,0.958,0,0.958,,,false,,,,3748377
55,,13.011,0,1.041,,,false,,,,3748763
6,,46.171,0,24.765,,,false,,,,3748976
77,,17.542,0,1.392,,,false,,,,3749310
44,,1.926,0,0.968,,,false,,,,3749357
87,,13.692,0,0.681,,,false,,,,3749441
11,,22.574,0,3.304,,,false,,,,3749766
16,,2.793,0,0.867,,,false,,,,3750237
43,,8.428,0,3.324,,,false,,,,3750425
27,,15.069,0,1.377,,,false,,,,3750831
18,,19.546,0,2.004,,,false,,,,3751300
30,,9.755,0,1.327,,,false,,,,3751737
14,,16.332,0,1.263,,,false,,,,3752081
31,,10.349,0,0.594,,,false,,,,3752300
63,,0.956,0,0.956,,,false,,,,3752628
6,,46.282,0,24.869,,,false,,,,3752690
10,,5.291,0,2.498,,,false,,,,3752722
77,,17.695,0,1.363,,,false,,,,3753456
41,,11.569,0,1.22,,,false,,,,3753534
44,,1.958,0,1.002,,,false,,,,3753644
3,,12.368,0,0.799,,,false,,,,3754409
16,,2.848,0,0.89,,,false,,,,3754550
11,,22.9,0,3.354,,,false,,,,3754612
55,,13.367,0,0.999,,,false,,,,3755425
18,,19.778,0,2.083,,,false,,,,3755519
43,,8.54,0,3.249,closing,,false,,,,3755972
87,,13.977,0,0.61,,,false,,,,3755987
10,,5.297,0,2.449,,,false,,,,3756972
63,,1.058,0,1.058,,,false,,,,3757331
30,,9.951,0,1.411,,,false,,,,3757378
27,,15.44,0,1.463,,,false,,,,3757472
31,,10.435,0,0.484,,,false,,,,3757878
44,,1.892,0,0.834,,,false,,,,3758144
14,,16.75,0,1.31,,,false,,,,3758737
11,,23.06,0,3.282,,,false,,,,3758831
16,,2.819,0,0.927,,,false,,,,3759065
41,,11.68,0,1.245,not_closing,,false,,,,3759097
3,,12.428,0,0.748,,,false,,,,3759862
6,,46.513,0,24.86,,,false,,,,3759972
43,,8.588,0,3.291,,,false,,,,3760253
77,,18.241,0,1.491,,,false,,,,3760269
55,,13.523,0,1.095,closing,,false,,,,3760956
63,,1.057,0,1.057,,,false,,,,3761128
10,,5.256,0,2.437,,,false,,,,3761537
87,,14.101,0,0.578,,,false,,,,3761550
30,,9.992,0,1.404,,,false,,,,3761675
44,,1.779,0,0.722,,,false,,,,3761862
18,,20.104,0,1.863,,,false,,,,3762128
31,,10.527,0,0.535,,,false,,,,3762190
16,,2.748,0,0.969,,,false,,,,3762847
27,,15.534,0,1.433,,,false,,,,3762972
41,,11.712,0,1.185,,,false,,,,3763394
6,,46.639,0,24.806,,,false,,,,3763862
3,,12.472,0,0.76,,,false,,,,3764144
14,,17.089,0,1.555,,,false,,,,3764503
43,,8.535,0,3.279,not_closing,,false,,,,3764784
10,,5.174,0,2.426,,,false,,,,3765253
55,,13.639,0,1.167,,,false,,,,3765315
11,,23.558,0,3.454,,,false,,,,3765534
87,,14.153,0,0.514,,,false,,,,3765831
77,,18.432,0,1.343,,,false,,,,3765862
30,,9.953,0,1.418,,,false,,,,3766206
31,,10.403,0,0.45,,,false,,,,3766675
27,,15.595,0,1.442,,,false,,,,3767269
18,,20.255,0,1.823,,,false,,,,3767675
41,,11.636,0,1.233,,,false,,,,3767878
6,,46.662,0,24.535,,,false,,,,3768128
43,,8.436,0,3.262,,,false,,,,3768519
3,,12.327,0,0.691,,,false,,,,3768612
14,,17.222,0,1.627,,,false,,,,3768894
55,,13.467,0,1.14,,,false,,,,3769690
63,,1.282,0,1.282,,,false,,,,3769753
30,,9.842,0,1.406,,,false,,,,3769909
87,,13.944,0,0.477,,,false,,,,3770206
77,,18.565,0,,,,false,,,,3770237
31,,10.193,0,0.351,,,false,,,,3770269
44,,1.83,0,0.548,,,false,,,,3770315
11,,23.816,0,3.561,,,false,,,,3771254
16,,2.83,0,1.0,,,false,,,,3771331
41,,11.482,0,1.289,,,false,,,,3771550
27,,15.628,0,1.684,not_closing,,false,,,,3771894
18,,20.375,0,1.81,,,false,,,,3772034
3,,12.117,0,0.635,,,false,,,,3772191
55,,13.147,0,1.03,,,false,,,,3773243
14,,17.22,0,1.592,,,false,,,,3773476
87,,13.643,0,0.496,,,false,,,,3773715
10,,5.285,0,2.455,,,false,,,,3773777
63,,1.281,0,1.281,,,false,,,,3773999
6,,46.898,0,24.324,,,false,,,,3774081
44,,1.91,0,0.629,,,false,,,,3774605
77,,18.438,0,1.218,,,false,,,,3774698
63,,1.302,0,1.302,,,false,,,,3774996
16,,2.771,0,0.861,,,false,,,,3775496
44,,1.945,0,0.643,,,false,,,,3775639
27,,15.599,0,1.956,,,false,,,,3775694
11,,24.004,0,3.629,,,false,,,,3775696
16,,2.767,0,0.822,,,false,,,,3776451
18,,20.498,0,2.06,,,false,,,,3776760
43,,8.654,0,3.369,,,false,,,,3777151
14,,17.157,0,1.558,,,false,,,,3777243
63,,1.287,0,1.287,,,false,,,,3777255
10,,5.213,0,2.442,,,false,,,,3777906
44,,1.98,0,0.693,,,false,,,,3777978
12,,,0,,,,true,5,,,3778187
77,,18.164,0,1.007,,,false,,,,3778277
30,,9.954,0,1.3,,,false,,,,3778461
63,,1.279,0,1.279,,,false,,,,3778693
16,,2.774,0,0.794,,,false,,,,3778771
10,,5.176,0,2.409,,,false,,,,3778849
6,,47.167,0,24.267,,,false,,,,3778881
31,,10.406,0,0.452,,,false,,,,3778912
44,,1.989,0,0.71,,,false,,,,3779396
63,,1.259,0,1.259,,,false,,,,3779459
44,,1.981,0,0.722,,,false,,,,3780131
16,,2.773,0,0.784,,,false,,,,3780162
11,,23.998,0,3.5,,,false,,,,3780241
18,,20.564,0,2.4,,,false,,,,3780631
41,,12.13,0,1.724,,,false,,,,3780662
3,,12.195,0,0.065,,,false,,,,3780724
16,,2.756,0,0.775,,,false,,,,3780912
10,,5.289,0,2.515,,,false,,,,3781241
43,,,0,3.441,,,false,,,,3781381
55,,13.24,0,1.045,,,false,,,,3781724
87,,13.818,0,0.578,,,false,,,,3782303
43,,8.689,0,3.513,,,false,,,,3782334
10,,5.305,0,2.532,,,false,,,,3782678
30,,10.024,0,1.37,,,false,,,,3782771
6,,47.235,0,24.175,,,false,,,,3782974
31,,10.514,0,0.49,,,false,,,,3783256
10,,5.299,0,2.543,,,false,,,,3783459
63,,0.928,0,0.928,,,false,,,,3783509
30,,10.107,0,1.418,,,false,,,,3783818
11,,23.904,0,3.34,,,false,,,,3783990
31,,10.598,0,0.491,,,false,,,,3784287
27,,15.8,0,1.982,,,false,,,,3784287
44,,1.839,0,0.911,,,false,,,,3784428
63,,0.834,0,0.834,,,false,,,,3784709
43,,8.744,0,3.455,,,false,,,,3784740
41,,12.152,0,1.638,,,false,,,,3784849
3,,12.335,0,0.183,,,false,,,,3785053
16,,2.497,0,0.658,,,false,,,,3785084
44,,1.793,0,0.959,,,false,,,,3785600
14,,17.384,0,1.584,,,false,,,,3785881
41,,12.232,0,1.634,,,false,,,,3785896
55,,13.252,0,0.917,not_closing,,false,,,,3785959
30,,10.123,0,1.379,,,false,,,,3786084
3,,12.462,0,0.23,,,false,,,,3786131
43,,8.754,0,3.449,,,false,,,,3786178
16,,2.416,0,0.623,,,false,,,,3786224
87,,13.887,0,0.635,,,false,,,,3786615
31,,10.742,0,0.619,,,false,,,,3786709
43,,8.747,0,3.448,,,false,,,,3786928
77,,18.414,0,1.03,closing,,false,,,,3786943
55,,13.271,0,0.809,,,false,,,,3786974
63,,0.844,0,0.844,,,false,,,,3787006
30,,10.113,0,1.359,,,false,,,,3787506
87,,13.965,0,0.694,,,false,,,,3787648
10,,5.189,0,2.692,,,false,,,,3787771
44,,1.798,0,0.954,,,false,,,,3787959
31,,10.766,0,0.653,,,false,,,,3788146
30,,10.094,0,1.347,,,false,,,,3788318
41,,12.337,0,1.595,,,false,,,,3788334
16,,2.374,0,0.576,,,false,,,,3788490
27,,15.825,0,1.938,,,false,,,,3788537
3,,12.581,0,0.244,,,false,,,,3788553
31,,10.764,0,0.67,,,false,,,,3788928
10,,5.157,0,2.741,,,false,,,,3788974
18,,20.846,0,2.432,,,false,,,,3789334
55,,13.367,0,0.786,,,false,,,,3789334
6,,47.524,0,23.966,,,false,,,,3789490
27,,15.833,0,1.868,,,false,,,,3789506
41,,12.338,0,1.572,,,false,,,,3789756
3,,,0,0.243,,,false,,,,3789959
87,,14.042,0,0.675,,,false,,,,3790006
14,,17.582,0,1.757,,,false,,,,3790303
41,,12.319,0,1.555,,,false,,,,3790459
3,,12.556,0,0.237,,,false,,,,3790756
55,,13.384,0,0.803,,,false,,,,3790803
77,,18.44,0,0.858,not_closing,,false,,,,3791178
43,,8.647,0,3.458,,,false,,,,3791271
14,,17.61,0,1.777,,,false,,,,3791334
10,,5.152,0,2.778,,,false,,,,3791334
87,,14.047,0,0.663,,,false,,,,3791443
55,,13.376,0,0.82,,,false,,,,3791537
27,,15.9,0,1.858,,,false,,,,3791865
63,,0.945,0,0.945,,,false,,,,3791928
77,,18.541,0,0.931,,,false,,,,3792224
87,,14.033,0,0.657,,,false,,,,3792240
30,,9.87,0,1.223,,,false,,,,3792443
43,,8.618,0,3.461,,,false,,,,3792459
11,,24.191,0,3.345,,,false,,,,3792693
44,,1.902,0,0.957,,,false,,,,3792896
31,,10.625,0,0.755,,,false,,,,3793209
27,,15.931,0,1.884,,,false,,,,3793318
16,,2.503,0,0.601,,,false,,,,3793506
30,,9.808,0,1.19,,,false,,,,3793631
14,,17.677,0,,,,false,,,,3793646
18,,20.967,0,2.527,,,false,,,,3793662
27,,15.928,0,1.895,,,false,,,,3794099
31,,10.581,0,0.773,,,false,,,,3794375
41,,12.043,0,1.418,,,false,,,,3794755
77,,18.697,0,1.02,closing,,false,,,,3794769
18,,20.99,0,2.449,,,false,,,,3794777
43,,8.541,0,3.389,,,false,,,,3794777
3,,12.111,0,0.068,,,false,,,,3794792
6,,47.646,0,23.83,,,false,,,,3795060
14,,17.717,0,1.786,,,false,,,,3795106
55,,13.219,0,1.108,,,false,,,,3795801
41,,11.961,0,1.38,,,false,,,,3795811
3,,11.964,0,0.003,,,false,,,,3795830
14,,17.731,0,1.803,,,false,,,,3795896
30,,9.788,0,1.247,,,false,,,,3795955
77,,18.772,0,1.055,,,false,,,,3796183
87,,13.825,0,0.606,,,false,,,,3796396
10,,5.584,0,3.081,,,false,,,,3796591
31,,10.651,0,0.863,,,false,,,,3796819
55,,13.162,0,1.198,,,false,,,,3796960
77,,18.82,0,1.089,,,false,,,,3796979
11,,24.286,0,3.319,,,false,,,,3796997
18,,21.06,0,2.363,,,false,,,,3797013
63,,0.875,0,0.875,,,false,,,,3797530
87,,13.753,0,0.591,,,false,,,,3797576
3,9,,0,,,gained_position,false,,,,3797841
41,10,,0,,,lost_position,false,,,,3797841
3,,11.815,0,1.164,,,false,,,,3797916
11,,24.307,0,3.317,,,false,,,,3797976
41,,12.041,0,0.226,,,false,,,,3798196
27,,15.777,0,1.952,,,false,,,,3798376
44,,1.826,0,0.951,,,false,,,,3798442
18,,21.098,0,2.326,,,false,,,,3798478
16,,2.54,0,0.714,,,false,,,,3799188
18,,21.104,0,2.284,,,false,,,,3799260
6,,47.675,0,23.671,,,false,,,,3799360
55,,13.238,0,1.197,,,false,,,,3799376
27,,15.723,0,1.97,,,false,,,,3799541
43,,8.7,0,3.116,closing,,false,,,,3799697
87,,13.762,0,0.524,,,false,,,,3799898
14,,17.727,0,1.95,,,false,,,,3800314
11,,24.423,0,3.363,,,false,,,,3800388
30,,10.166,0,1.466,,,false,,,,3801175
77,,18.967,0,1.24,,,false,,,,3801542
14,,17.722,0,1.999,,,false,,,,3801561
31,,10.796,0,0.63,,,false,,,,3801797
27,,15.661,0,1.899,,,false,,,,3801811
11,,24.465,0,3.367,,,false,,,,3801875
44,,1.924,0,1.049,,,false,,,,3801976
10,,5.512,0,2.972,,,false,,,,3802141
11,,24.464,0,3.36,,,false,,,,3802629
16,,2.699,0,0.775,,,false,,,,3802768
77,,18.964,0,1.242,,,false,,,,3802796
3,,,0,,,neutral,false,,,,3802829
41,,,0,,,neutral,false,,,,3802829
3,10,,0,,,lost_position,false,,,,3803297
41,9,,0,,,gained_position,false,,,,3803297
41,,12.381,0,1.585,,,false,,,,3803378
18,,20.97,0,2.003,closing,,false,,,,3803568
14,,17.746,0,2.085,,,false,,,,3803914
6,,47.689,0,23.691,,,false,,,,3803951
3,,13.136,0,0.755,,,false,,,,3804160
63,,0.949,0,0.949,,,false,,,,3804604
55,,13.728,0,0.592,,,false,,,,3804735
18,,20.944,0,1.98,,,false,,,,3804783
77,,19.041,0,1.295,,,false,,,,3805188
43,,8.621,0,3.109,,,false,,,,3805226
87,,14.326,0,0.598,,,false,,,,3805343
10,,5.59,0,2.891,,,false,,,,3805641
44,,2.004,0,1.055,,,false,,,,3805668
16,,2.803,0,0.799,,,false,,,,3806430
30,,10.215,0,1.594,,,false,,,,3806829
11,,24.257,0,3.287,,,false,,,,3806856
27,,15.977,0,1.651,,,false,,,,3806996
18,,21.007,0,1.966,,,false,,,,3807161
31,,10.883,0,0.668,,,false,,,,3807496
6,,47.673,0,23.769,,,false,,,,3807768
11,,24.205,0,3.261,,,false,,,,3808029
41,,,0,,,neutral,false,,,,3808292
3,,,0,,,neutral,false,,,,3808292
14,,17.744,0,1.767,closing,,false,,,,3808752
43,,8.754,0,3.164,,,false,,,,3808799
41,,12.398,0,1.515,,,false,,,,3809017
10,,5.585,0,2.782,,,false,,,,3809236
3,,13.175,0,0.777,,,false,,,,3809799
30,,10.343,0,1.589,,,false,,,,3810408
11,,24.35,0,3.343,,,false,,,,3810502
77,,19.503,0,1.759,not_closing,,false,,,,3810564
55,,13.909,0,0.734,,,false,,,,3810580
31,,10.902,0,0.559,,,false,,,,3810955
87,,14.45,0,0.541,,,false,,,,3811127
63,,1.009,0,1.009,,,false,,,,3811783
18,,21.286,0,1.783,,,false,,,,3812330
43,,8.727,0,3.142,,,false,,,,3812424
27,,15.907,0,1.457,,,false,,,,3812549
41,,12.521,0,1.619,,,false,,,,3812642
44,,2.055,0,1.046,,,false,,,,3812767
3,,13.308,0,0.787,,,false,,,,3813346
16,,2.965,0,0.91,,,false,,,,3813722
55,,14.006,0,0.698,,,false,,,,3814064
30,,10.396,0,1.669,,,false,,,,3814096
14,,17.882,0,1.975,not_closing,,false,,,,3814502
31,,10.962,0,0.566,,,false,,,,3814611
87,,14.619,0,0.613,,,false,,,,3814658
63,,0.983,0,0.983,,,false,,,,3815471
11,,24.778,0,3.492,,,false,,,,3815783
27,,16.12,0,1.501,,,false,,,,3816174
41,,12.528,0,1.566,,,false,,,,3816221
6,,47.771,0,23.58,,,false,,,,3816268
77,,19.652,0,1.77,,,false,,,,3816299
10,,5.717,0,2.752,,,false,,,,3816487
44,,2.076,0,1.093,,,false,,,,3816627
3,,13.346,0,0.818,,,false,,,,3817017
16,,2.991,0,0.915,,,false,,,,3817486
55,,13.981,0,0.635,,,false,,,,3817642
18,,21.328,0,1.676,,,false,,,,3817943
14,,18.145,0,2.025,,,false,,,,3818205
87,,14.661,0,0.68,,,false,,,,3818314
63,,0.78,0,0.78,,,false,,,,3819580
27,,16.111,0,1.45,closing,,false,,,,3819768
43,,9.004,0,3.287,,,false,,,,3819783
77,,19.89,0,1.745,,,false,,,,3819939
10,,5.722,0,2.731,,,false,,,,3820236
6,,47.806,0,23.52,,,false,,,,3820517
44,,1.946,0,1.166,,,false,,,,3820721
11,,24.802,0,3.474,,,false,,,,3821392
